Website,Label,LastChecked,protocol
11-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
82-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
111-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
211-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
62-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
webmail.ptpn12.com,good,2026-01-13 10:18:13.210762,HTTP
12-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
121-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
131-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
13-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
231-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
33-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
141-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
51-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
151-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
251-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
161-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
171-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
181-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
191-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
2-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
102-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
112-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
212-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
83-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
22-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
cpanel.rekrutmen.ptpn12.com,good,2026-01-13 10:18:13.210762,malformed
122-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
93-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
132-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
232-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
14-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
104-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
142-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
pelindo-co-id.mail.protection.outlook.com,good,2026-01-13 10:18:13.210762,malformed
242-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
webmail.rekrutmen.ptpn12.com,good,2026-01-13 10:18:13.210762,malformed
secmail.pelindo.co.id,good,2026-01-13 10:18:13.210762,HTTP
52-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
152-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
252-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
ns2.pelni.co.id,good,2026-01-13 10:18:13.210762,malformed
162-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
172-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
182-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
192-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
103-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
bsp01.wowrack.com,good,2026-01-13 10:18:13.210762,HTTPS
203-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
23-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
123-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
223-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
tiket.pelni.co.id,good,2026-01-13 10:18:13.210762,HTTPS
133-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
233-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
143-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
mail.pelni.co.id,good,2026-01-13 10:18:13.210762,HTTPS
bsp02.wowrack.com,good,2026-01-13 10:18:13.210762,HTTPS
243-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
153-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
253-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
163-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
173-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
aspmx4.googlemail.com,good,2026-01-13 10:18:13.210762,malformed
aspmx5.googlemail.com,good,2026-01-13 10:18:13.210762,malformed
183-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
qa.siap.ptpn11.co.id,good,2026-01-13 10:18:13.210762,malformed
ns1.wowrack.com,good,2026-01-13 10:18:13.210762,malformed
193-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
4-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
aspmx2.googlemail.com,good,2026-01-13 10:18:13.210762,malformed
aspmx3.googlemail.com,good,2026-01-13 10:18:13.210762,malformed
204-subnet103-41-110-static.pelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
mundipharma.co.id,good,2026-01-13 10:18:13.210762,HTTP
ns2.wowrack.com,good,2026-01-13 10:18:13.210762,malformed
lyncdiscover.mundipharma.co.id,good,2026-01-13 10:18:13.210762,malformed
cluster3a.eu.messagelabs.com,good,2026-01-13 10:18:13.210762,malformed
ns1.pelni.co.id,good,2026-01-13 10:18:13.210762,malformed
cluster3.eu.messagelabs.com,good,2026-01-13 10:18:13.210762,malformed
mundipharma-co-id.mail.protection.outlook.com,good,2026-01-13 10:18:13.210762,malformed
sip.idsmed.com,good,2026-01-13 10:18:13.210762,malformed
ns.pelni.co.id,good,2026-01-13 10:18:13.210762,malformed
mxmail1.lifung.com,good,2026-01-13 10:18:13.210762,malformed
mxmail2.lifung.com,good,2026-01-13 10:18:13.210762,malformed
mail.rekrutmen.ptpn12.com,good,2026-01-13 10:18:13.210762,malformed
mxa-0023bb01.gslb.pphosted.com,good,2026-01-13 10:18:13.210762,malformed
mxb-0023bb01.gslb.pphosted.com,good,2026-01-13 10:18:13.210762,malformed
eproc.bpjs-kesehatan.go.id,good,2026-01-13 10:18:13.210762,malformed
ida.bpjs-kesehatan.go.id,good,2026-01-13 10:18:13.210762,HTTPS
api.bpjs-kesehatan.go.id,good,2026-01-13 10:18:13.210762,malformed
km.bpjs-kesehatan.go.id,good,2026-01-13 10:18:13.210762,malformed
nsgbr.comlaude.co.uk,good,2026-01-13 10:18:13.210762,malformed
bpjskesehatan-go-id01b.mail.protection.outlook.com,good,2026-01-13 10:18:13.210762,malformed
ptpn13.com,good,2026-01-13 10:18:13.210762,malformed
nssui.comlaude.ch,good,2026-01-13 10:18:13.210762,malformed
nsusa.comlaude.net,good,2026-01-13 10:18:13.210762,malformed
ns-1456.awsdns-54.org,good,2026-01-13 10:18:13.210762,malformed
ns-1682.awsdns-18.co.uk,good,2026-01-13 10:18:13.210762,malformed
ns-717.awsdns-25.net,good,2026-01-13 10:18:13.210762,malformed
ns-96.awsdns-12.com,good,2026-01-13 10:18:13.210762,malformed
portal.idsmed.com,good,2026-01-13 10:18:13.210762,malformed
dns1.cscdns.net,good,2026-01-13 10:18:13.210762,malformed
dns2.cscdns.net,good,2026-01-13 10:18:13.210762,malformed
tlhk.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
kandir.ptpn13.com,good,2026-01-13 10:18:13.210762,malformed
simpatik.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
meet.bpjs-kesehatan.go.id,good,2026-01-13 10:18:13.210762,malformed
gol.gtm.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
perpustakaan.gtm.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
elhkpn.gtm.kpk.go.id,good,2026-01-13 10:18:13.210762,HTTP
korsup.gtm.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
hris.gtm.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
jpt.gtm.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
ns1.telkom.net.id,good,2026-01-13 10:18:13.210762,malformed
sip.mundipharma.co.id,good,2026-01-13 10:18:13.210762,malformed
ns.jagoanhosting.com,good,2026-01-13 10:18:13.210762,malformed
ns3.telkom.net.id,good,2026-01-13 10:18:13.210762,malformed
ns2.idola.net.id,good,2026-01-13 10:18:13.210762,malformed
ns2.cni.net.id,good,2026-01-13 10:18:13.210762,HTTP
buluhperindu.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
mail6.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
apik.gtm.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
ns1.cni.net.id,good,2026-01-13 10:18:13.210762,HTTP
mail5.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
jkt2.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
ns.beonintermedia.com,good,2026-01-13 10:18:13.210762,malformed
mail8.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
opendata.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
mobile.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
kejari-bone.kejaksaan.go.id,good,2026-01-13 10:18:13.210762,malformed
lpse.kejaksaan.go.id,good,2026-01-13 10:18:13.210762,malformed
cabjari-nipahpanjang.kejaksaan.go.id,good,2026-01-13 10:18:13.210762,malformed
anti-spam.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
kpk-om-system.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
mx.zoho.com,good,2026-01-13 10:18:13.210762,malformed
sismon.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
lhkpn.kpk.go.id,good,2026-01-13 10:18:13.210762,malformed
puspenkum.kejaksaan.go.id,good,2026-01-13 10:18:13.210762,malformed
kejaksaan.go.id,good,2026-01-13 10:18:13.210762,HTTPS
mta1.kejaksaan.go.id,good,2026-01-13 10:18:13.210762,malformed
mail2.kejaksaan.go.id,good,2026-01-13 10:18:13.210762,malformed
lolata.kejaksaan.go.id,good,2026-01-13 10:18:13.210762,malformed
pusatpemulihanaset.kejaksaan.go.id,good,2026-01-13 10:18:13.210762,malformed
ns.jagoanweb.com,good,2026-01-13 10:18:13.210762,malformed
jasamarga.com,good,2026-01-13 10:18:13.210762,malformed
cms.jasamarga.com,good,2026-01-13 10:18:13.210762,HTTPS
vclaim.bpjs-kesehatan.go.id,good,2026-01-13 10:18:13.210762,HTTPS
sean.ns.cloudflare.com,good,2026-01-13 10:18:13.210762,HTTPS
tess.ns.cloudflare.com,good,2026-01-13 10:18:13.210762,HTTPS
dns1.techscape8.com,good,2026-01-13 10:18:13.210762,HTTPS
dns2.techscape8.com,good,2026-01-13 10:18:13.210762,HTTPS
ptpnxiv.com,good,2026-01-13 10:18:13.210762,HTTPS
mail.pertani.co.id,good,2026-01-13 10:18:13.210762,malformed
webmail.pertani.co.id,good,2026-01-13 10:18:13.210762,malformed
roadmap.ptpn11.co.id,good,2026-01-13 10:18:13.210762,HTTP
e-proc.rni.co.id,good,2026-01-13 10:18:13.210762,malformed
rni-co-id.mail.protection.outlook.com,good,2026-01-13 10:18:13.210762,malformed
mail.angkasapura2.co.id,good,2026-01-13 10:18:13.210762,malformed
dnsiix2.qwords.net,good,2026-01-13 10:18:13.210762,malformed
dns1.qwords.id,good,2026-01-13 10:18:13.210762,HTTP
mail.bgrlogistics.id,good,2026-01-13 10:18:13.210762,HTTP
dns2.qwords.id,good,2026-01-13 10:18:13.210762,malformed
asav.damri.co.id,good,2026-01-13 10:18:13.210762,malformed
tes.ptpn11.co.id,good,2026-01-13 10:18:13.210762,malformed
ns3.dewaweb.com,good,2026-01-13 10:18:13.210762,malformed
ns1.dewaweb.com,good,2026-01-13 10:18:13.210762,malformed
dnsiix1.qwords.net,good,2026-01-13 10:18:13.210762,HTTP
portal1.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
lynn.ns.cloudflare.com,good,2026-01-13 10:18:13.210762,HTTPS
ns1.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
vita.ns.cloudflare.com,good,2026-01-13 10:18:13.210762,HTTPS
ns2.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
webdisk.rekrutmen.ptpn12.com,good,2026-01-13 10:18:13.210762,malformed
rni.co.id,good,2026-01-13 10:18:13.210762,malformed
ns1.rni.co.id,good,2026-01-13 10:18:13.210762,malformed
ns2.rni.co.id,good,2026-01-13 10:18:13.210762,malformed
ns3.rni.co.id,good,2026-01-13 10:18:13.210762,malformed
webapp.rni.co.id,good,2026-01-13 10:18:13.210762,malformed
iobga.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
rapat.ptpn11.co.id,good,2026-01-13 10:18:13.210762,HTTPS
lyncweb.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
web.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,HTTPS
astina.angkasapura2.co.id,good,2026-01-13 10:18:13.210762,malformed
ns1.angkasapura2.co.id,good,2026-01-13 10:18:13.210762,malformed
eproc.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,HTTPS
siplync.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
gate.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,HTTPS
gff.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,HTTP
cityd.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
mail.ebooking.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
qarapat.ptpn11.co.id,good,2026-01-13 10:18:13.210762,malformed
crewlink.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
sapgspci.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
fl.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,HTTP
training1.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
ecargo1.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
m02.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
payment2.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
msmail03.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
ecargo.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
amega.garuda-indonesia.com,good,2026-01-13 10:18:13.210762,malformed
mail.kejaksaan.go.id,good,2026-01-13 10:18:13.210762,HTTPS
mail3.kejaksaan.go.id,good,2026-01-13 10:18:13.210762,malformed
e-office.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
ns4.biz.net.id,good,2026-01-13 10:18:13.210762,malformed
ns1.biz.net.id,good,2026-01-13 10:18:13.210762,malformed
ns2.biz.net.id,good,2026-01-13 10:18:13.210762,malformed
ns3.biz.net.id,good,2026-01-13 10:18:13.210762,malformed
bali.apjii.or.id,good,2026-01-13 10:18:13.210762,HTTPS
red5.apjii.or.id,good,2026-01-13 10:18:13.210762,malformed
melati.apjii.or.id,good,2026-01-13 10:18:13.210762,HTTP
sulsel.apjii.or.id,good,2026-01-13 10:18:13.210762,malformed
antispam.apjii.or.id,good,2026-01-13 10:18:13.210762,malformed
dited.umkmgoonline.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
jatim.apjii.or.id,good,2026-01-13 10:18:13.210762,HTTPS
kaltim.apjii.or.id,good,2026-01-13 10:18:13.210762,HTTPS
banten.apjii.or.id,good,2026-01-13 10:18:13.210762,HTTP
frodo.apjii.or.id,good,2026-01-13 10:18:13.210762,malformed
archipelago.apjii.or.id,good,2026-01-13 10:18:13.210762,malformed
cacti.jabar.apjii.or.id,good,2026-01-13 10:18:13.210762,HTTP
ns1.myapjii.id,good,2026-01-13 10:18:13.210762,HTTPS
ns1.apjii.or.id,good,2026-01-13 10:18:13.210762,HTTPS
pste.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
mail.apjii.or.id,good,2026-01-13 10:18:13.210762,HTTPS
telkom.co.id,good,2026-01-13 10:18:13.210762,HTTPS
securemailgwjt11.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
jurnal.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
rpad2.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
meetme2.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
rm247.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
magenta.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
insting.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
rpad.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
pop3.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
meetme.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
securemailgwjt10.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
in-mta1.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
milis1.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
ns1.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
securemailgwjt1.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
securemailgwst1.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
webmail2.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
ns2.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
milis2.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
ns2.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
securemailgwjt2.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
securemailgwst2.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
api-starclick.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
securemailgwjt3.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
in-mta4.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
securemailgwjt4.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
hilal3.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
securemailgwjt5.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
securemailgwjt6.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
dpr.divre7.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
securemailgwjt7.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
securemailgwjt8.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
securemailgwjt9.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
delima.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
mya2p.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
eprodata.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
ns5.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
beta.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
siab.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
apec.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
mdashboard.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
ceomessage.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
sharedfile.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
openwoms.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
survey-telkomcare.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
osase.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
ns7.kominfo.go.ido.id,good,2026-01-13 10:18:13.210762,malformed
dpr-osase.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
mrescue.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
kampiun.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
ccf.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
lft.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
merahputih.telkom.co.id,good,2026-01-13 10:18:13.210762,HTTP
cportal.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
sdl.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
outgoing1.antispam.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
securemailgwjt12.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
outgoing2.antispam.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
cdrtelkom.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
alpha-1.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
in.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
epro.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
moratelindo.co.id,good,2026-01-13 10:18:13.210762,HTTPS
bapp.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
cloud.bp3ti.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
mbodapp.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
smtp.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
xp.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
logtracker.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
hras.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
ticares.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
mws.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
fleet.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
meet.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
sm4-antitheft.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
mx9.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
speedtest1.moratelindo.co.id,good,2026-01-13 10:18:13.210762,HTTP
ewedge-1-uc-st.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
ns5.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
hera.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
mkfj-12.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
patroli-triasmitra.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
ewedge-2-uc-st.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
noc.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
ewedge-3-uc-st.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
ewedge-5-uc-st.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
monevkinerja.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
ewedge-6-uc-st.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
blast.telkom.co.id,good,2026-01-13 10:18:13.210762,malformed
testspeed.moratelindo.co.id,good,2026-01-13 10:18:13.210762,HTTPS
netmon.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
super-router-1.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
ns-master1.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
nss1.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
dns-sehat1.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
eng.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
spektra.aptika.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
xsecure.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
mura.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
nfa2.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
dns-sehat2.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
relay2.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
speedtest-sg.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
dns-sehat3.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
prtg.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
dns-sehat4.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
eoffice.aptika.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
nfa.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
dns-ha.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
panel.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
isa.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
kirchhoff.oob.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
ops-nms1-1-sin.oob.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
ns1-sin.oob.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
mon-01.noc.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
mon-02.noc.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
athena.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
sidik.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
mon-03.noc.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
wug.noc.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
mail.noc.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
xoc.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
xsc.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
android.moratelindo.co.id,good,2026-01-13 10:18:13.210762,HTTPS
mail.hnd.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
mail-inbound.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
dashboard.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
edge1-smrt-bsd.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
ujipublik.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
cloud.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
speedtest-btm.moratelindo.co.id,good,2026-01-13 10:18:13.210762,HTTP
ipplan.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
telegram.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
xfnm.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
ipcore-npm.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
edge1-btc-btm.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
access1-btc-btm.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
access2-btc-btm.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
speedtest-mdn.moratelindo.co.id,good,2026-01-13 10:18:13.210762,HTTP
datawarehouse.kominfo.go.id,good,2026-01-13 10:18:13.210762,malformed
ops-nms1-1-sin.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
ge-0-0-0-vlan37.edge1-gsw-sin.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
ge-1-3-0-vlan521.edge1-eqx-sin.moratelindo.co.id,good,2026-01-13 10:18:13.210762,malformed
